loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,credit_history_years,loan_status
35000,36,18.72,1278.01,D,2 years,RENT,113782.94,other,CA,9.57,0,0,5,0,16309.35,45.96,9,26,0
12000,36,14.68,414.11,C,10+ years,MORTGAGE,20000.0,home_improvement,TX,16.81,0,1,17,0,16681.99,64.17,43,1,0
7000,36,10.66,228.05,B,< 1 year,MORTGAGE,20000.0,moving,NY,2.31,0,0,14,0,21160.47,27.9,42,5,0
30500,36,7.8,952.95,A,8 years,RENT,46726.23,credit_card,MI,15.22,0,0,23,0,24499.1,50.27,32,23,0
14000,36,7.36,434.59,D,8 years,MORTGAGE,103637.04,home_improvement,TX,8.68,1,3,25,0,22035.68,68.03,16,18,0
25500,36,10.04,823.29,C,6 years,MORTGAGE,27369.27,other,FL,26.48,0,1,27,0,12387.81,67.99,15,12,0
40000,36,26.33,1618.66,B,2 years,MORTGAGE,20000.0,home_improvement,NY,16.98,0,1,5,0,3314.18,38.55,29,19,1
6500,36,10.81,212.22,F,1 year,OWN,79665.33,home_improvement,CA,3.32,2,0,28,0,11866.89,32.7,36,11,1
5500,36,14.19,188.48,C,3 years,RENT,67631.46,credit_card,OH,16.42,0,0,19,0,839.18,23.69,50,2,0
25000,36,19.53,923.11,B,10+ years,RENT,34713.91,major_purchase,GA,13.29,0,0,17,0,22521.71,15.35,48,1,0
18000,36,18.03,651.01,D,8 years,RENT,36579.02,debt_consolidation,TX,15.28,1,2,13,0,7272.27,70.27,33,4,0
19500,36,21.81,742.8,C,8 years,RENT,36869.07,debt_consolidation,NY,9.87,5,0,16,0,1010.31,26.7,13,26,1
27500,36,10.26,890.71,A,6 years,MORTGAGE,63276.4,small_business,OH,16.33,1,2,14,0,4691.33,21.1,26,13,0
10500,60,18.34,268.58,E,3 years,RENT,43776.06,medical,OH,20.77,0,2,18,0,13430.78,42.27,16,28,0
6500,60,24.31,188.16,A,8 years,RENT,76652.08,other,PA,36.18,0,0,28,0,18356.27,23.56,47,27,0
2000,36,14.99,69.32,G,5 years,RENT,20000.0,debt_consolidation,IL,24.8,0,2,25,0,1714.12,47.9,8,12,1
1500,36,29.31,63.11,B,1 year,MORTGAGE,39010.03,home_improvement,TX,19.71,0,2,29,0,151676.58,21.7,11,10,0
11500,60,19.66,302.51,C,4 years,RENT,34097.28,debt_consolidation,PA,14.66,0,0,9,0,3474.23,37.52,29,6,0
18000,36,22.03,687.71,G,10+ years,RENT,52671.49,home_improvement,IL,4.69,0,0,18,0,4889.56,5.39,56,3,1
5000,36,16.75,177.64,B,3 years,MORTGAGE,45751.33,debt_consolidation,MI,16.58,0,1,28,0,2342.6,42.71,8,22,0
9000,60,26.52,272.24,C,1 year,RENT,89225.48,debt_consolidation,PA,9.99,1,1,23,0,2196.8,25.71,20,2,0
7500,36,16.56,265.76,D,1 year,MORTGAGE,23631.4,debt_consolidation,PA,23.84,0,3,2,1,5575.38,16.85,37,18,0
16500,36,28.59,687.77,C,5 years,MORTGAGE,61251.63,car,OH,7.28,4,1,13,0,1161.37,49.07,9,17,1
30000,60,13.03,683.05,B,5 years,RENT,79155.39,debt_consolidation,GA,15.67,0,2,8,0,28806.66,30.91,8,24,0
29500,36,26.71,1199.76,A,8 years,OWN,151497.4,debt_consolidation,NC,26.48,1,0,27,1,811.83,9.64,33,21,0
18500,36,21.16,698.51,C,10+ years,OWN,47057.1,debt_consolidation,GA,15.05,1,0,20,0,3759.93,14.89,23,25,0
17000,60,25.08,499.77,C,8 years,MORTGAGE,70419.77,home_improvement,FL,23.1,0,0,29,0,10438.46,38.135000000000005,38,16,0
37500,60,6.42,732.33,B,9 years,MORTGAGE,24296.04,debt_consolidation,OH,19.79,0,2,14,1,10806.27,15.39,20,13,0
32500,36,12.29,1083.97,B,5 years,RENT,20000.0,credit_card,IL,34.6,2,1,29,0,25886.5,29.79,44,21,0
7000,36,26.25,282.97,B,< 1 year,RENT,91343.94,other,TX,11.58,0,3,14,0,4542.79,40.36,6,12,1
17500,36,13.3,592.18,B,2 years,RENT,59707.91,credit_card,NC,4.26,3,0,13,0,6078.19,28.93,13,19,0
3000,60,22.96,84.5,D,1 year,MORTGAGE,107931.96,major_purchase,MI,5.09,0,1,11,0,1768.73,62.3,37,3,0
35500,36,29.81,1503.34,B,6 years,MORTGAGE,30130.66,credit_card,NY,4.02,1,0,27,0,7784.25,24.41,23,19,0
17000,60,9.84,359.86,B,< 1 year,MORTGAGE,77648.78,debt_consolidation,OH,10.14,0,2,9,0,955.46,16.22,46,5,0
3000,60,15.73,72.52,E,3 years,RENT,152422.1,other,TX,16.02,0,4,9,0,12334.74,32.02,33,15,0
36500,60,9.55,767.46,D,< 1 year,RENT,73854.54,debt_consolidation,NC,13.29,0,2,19,0,517.05,41.14,22,5,0
9500,36,9.28,303.34,D,2 years,MORTGAGE,68754.04,credit_card,NY,15.82,0,0,27,0,4780.7,95.02,18,4,0
9500,60,21.01,257.06,D,3 years,RENT,60130.83,vacation,TX,12.68,1,0,28,0,2922.79,24.99,11,15,0
13500,36,10.19,436.81,E,5 years,MORTGAGE,27297.74,debt_consolidation,NY,36.09,0,1,24,1,6955.31,47.91,55,2,1
10500,36,17.33,376.08,D,nan,RENT,117922.92,small_business,NY,15.42,3,2,13,0,1723.34,68.1,16,18,0
2500,36,29.46,105.39,A,< 1 year,MORTGAGE,44115.71,home_improvement,GA,20.83,0,0,27,1,21531.25,62.62,12,4,0
11500,36,13.66,391.15,A,< 1 year,MORTGAGE,77052.45,medical,PA,10.16,0,2,2,1,4464.24,49.25,19,8,0
37000,36,26.9,1508.55,B,5 years,MORTGAGE,27405.06,medical,NC,17.33,0,1,28,0,17952.71,79.53,59,8,0
5000,60,15.21,119.5,B,8 years,OWN,33198.84,other,GA,13.29,0,1,19,0,5000.1,40.2,19,1,0
30000,60,11.94,666.42,A,5 years,MORTGAGE,122705.65,debt_consolidation,FL,2.66,0,2,18,0,6361.68,64.18,59,16,0
17000,36,13.74,578.88,D,1 year,RENT,50329.61,moving,NY,12.32,0,2,5,0,3754.44,20.86,12,25,0
4000,36,8.63,126.51,C,1 year,OWN,123826.63,small_business,GA,9.21,2,0,16,0,11800.65,38.01,24,28,0
17000,36,22.14,650.47,D,1 year,MORTGAGE,57577.36,moving,CA,11.71,2,1,17,1,1165.72,2.11,7,26,0
33500,36,17.97,1210.6,A,4 years,RENT,23838.35,moving,OH,10.98,1,2,11,0,7704.03,42.83,15,8,0
36500,36,20.54,1366.53,B,< 1 year,RENT,93529.65,credit_card,CA,5.62,0,1,23,0,8337.66,80.29,58,2,0
30000,60,12.93,681.52,C,4 years,MORTGAGE,44580.59,debt_consolidation,IL,6.96,0,2,2,0,5788.59,17.45,31,9,0
18000,36,21.51,682.87,C,7 years,MORTGAGE,84909.77,credit_card,IL,6.39,4,2,2,0,5323.18,77.03,49,3,0
16500,60,9.53,346.77,D,8 years,OTHER,60633.66,debt_consolidation,PA,11.53,0,1,27,0,1102.28,35.06,38,21,0
1000,36,21.49,37.93,G,6 years,RENT,27679.32,credit_card,NC,0.51,0,0,21,0,44079.74,62.87,51,24,0
26500,36,7.49,824.19,A,10+ years,RENT,65000.31,credit_card,NY,8.08,0,0,27,0,42576.51,19.31,34,17,0
18000,60,15.31,431.15,C,1 year,MORTGAGE,179532.51,home_improvement,CA,15.42,4,1,19,0,1465.03,68.78,40,12,0
20500,36,20.44,766.46,A,4 years,MORTGAGE,76610.79,debt_consolidation,OH,19.38,0,1,23,0,6478.35,34.17,38,27,0
22500,60,26.46,679.8,B,3 years,OWN,58176.75,small_business,TX,10.15,0,2,21,0,38049.89,26.84,39,8,0
20000,36,25.4,799.43,D,10+ years,MORTGAGE,102505.5,credit_card,MI,13.29,0,2,28,0,4470.65,62.66,6,19,0
10500,60,18.41,268.98,G,2 years,RENT,66525.08,other,TX,16.41,0,0,14,0,915.27,60.93,25,11,1
2000,60,27.14,61.24,C,6 years,MORTGAGE,66487.36,debt_consolidation,PA,21.1,0,2,3,0,8171.99,63.86,27,18,0
27000,36,17.89,974.63,B,1 year,RENT,34689.33,other,FL,2.81,0,2,25,0,15759.88,9.66,19,15,0
6500,60,18.17,165.66,B,3 years,MORTGAGE,67300.57,credit_card,TX,9.46,0,3,8,0,16240.13,39.82,12,27,0
4500,36,23.15,174.55,D,10+ years,MORTGAGE,100480.78,other,TX,15.53,1,0,4,0,848.62,10.22,26,18,0
32500,36,27.01,1326.99,E,7 years,RENT,39417.65,medical,NY,11.35,0,0,18,0,11571.29,16.88,47,14,0
21000,60,20.27,559.53,E,1 year,MORTGAGE,122057.55,other,OH,5.37,0,0,24,0,5504.42,38.135000000000005,11,21,0
6000,36,28.63,250.23,C,4 years,MORTGAGE,57190.72,home_improvement,TX,12.47,3,0,22,0,11782.03,33.54,26,24,1
13500,36,11.2,443.25,C,5 years,RENT,38411.62,other,IL,19.37,0,1,8,0,11223.73,33.61,41,26,0
19500,36,28.15,808.17,E,6 years,RENT,98598.96,other,OH,37.14,1,1,20,1,16969.87,63.73,30,1,1
3000,36,10.93,98.12,F,7 years,RENT,51875.55,credit_card,NC,23.66,5,1,18,0,29725.65,47.53,14,21,1
16500,36,18.4,599.83,F,1 year,RENT,87531.8,small_business,NC,16.09,0,0,5,0,28308.42,43.09,20,9,0
35000,60,25.0,1027.3,D,6 years,MORTGAGE,51746.95,home_improvement,NY,12.78,1,0,13,0,10764.79,64.52,5,18,0
8000,36,25.14,318.67,B,9 years,MORTGAGE,58109.64,home_improvement,MI,22.69,0,0,21,0,1561.74,50.72,37,10,1
31000,36,12.31,1034.24,B,9 years,OWN,76632.77,credit_card,FL,12.63,0,0,10,0,14763.34,34.23,39,8,0
26500,60,29.65,851.68,B,8 years,MORTGAGE,69247.93,moving,OH,20.26,4,1,2,0,20814.37,33.76,8,26,0
14500,36,7.47,450.84,A,10+ years,RENT,22075.73,credit_card,TX,7.32,0,0,29,0,4679.65,12.95,52,12,0
10000,60,6.35,194.96,B,7 years,OWN,34179.39,debt_consolidation,CA,6.26,0,1,20,0,2993.99,23.52,28,20,0
27500,36,26.12,1109.75,E,1 year,OWN,95292.37,debt_consolidation,CA,12.25,0,0,26,0,1659.85,38.135000000000005,19,8,0
8000,36,25.57,320.5,D,8 years,RENT,56046.2,debt_consolidation,IL,4.21,0,0,9,0,1683.51,13.02,9,3,0
7000,36,22.96,270.82,A,6 years,MORTGAGE,46080.0,debt_consolidation,OH,9.95,1,0,3,0,38992.3,57.15,32,25,0
12000,36,26.34,485.66,A,8 years,MORTGAGE,30354.89,medical,OH,13.81,0,1,10,0,7421.45,25.17,29,15,0
31500,60,8.87,651.9,G,5 years,MORTGAGE,34896.15,other,PA,14.74,0,1,2,0,2497.76,60.09,13,6,1
13000,36,7.84,406.41,B,7 years,RENT,21787.7,debt_consolidation,IL,13.61,0,1,29,0,14939.55,31.73,44,7,0
16500,36,29.25,693.69,C,2 years,MORTGAGE,56917.59,major_purchase,IL,1.14,0,3,5,0,4039.87,12.88,5,24,0
11000,60,20.79,296.29,B,6 years,MORTGAGE,44390.52,credit_card,TX,12.58,2,3,16,1,3656.6,53.88,49,6,1
1000,36,28.04,41.39,B,4 years,MORTGAGE,36927.29,debt_consolidation,PA,29.38,2,3,19,0,5043.19,40.4,23,26,0
14500,36,27.71,597.5,C,10+ years,RENT,57869.07,credit_card,OH,17.91,3,1,21,0,49723.01,36.32,58,12,0
6500,36,21.5,246.56,C,nan,MORTGAGE,71824.82,credit_card,OH,4.63,0,0,27,0,1486.05,12.77,20,17,0
40000,36,20.9,1504.95,C,6 years,RENT,170518.48,debt_consolidation,GA,32.95,0,0,15,1,4542.55,12.71,54,4,0
10500,36,14.32,360.5,A,< 1 year,RENT,28114.99,credit_card,GA,10.98,0,1,11,0,18541.91,23.26,21,24,0
26000,36,9.15,828.61,B,1 year,RENT,106904.43,home_improvement,CA,19.25,0,0,28,0,552.2,6.44,54,27,0
13500,36,22.32,517.81,C,9 years,RENT,97397.01,credit_card,NC,13.92,0,0,24,0,9370.91,50.47,53,22,0
22000,60,25.54,652.71,A,10+ years,MORTGAGE,40556.59,debt_consolidation,GA,12.98,0,3,3,0,154024.67,29.13,6,11,0
25500,60,18.84,659.24,E,9 years,MORTGAGE,66278.31,other,IL,5.9,1,0,26,0,3663.97,9.98,59,16,0
37500,36,6.75,1153.61,A,4 years,OWN,47628.35,vacation,TX,4.8,0,1,5,0,9360.86,38.135000000000005,56,20,0
14500,36,9.05,461.43,C,5 years,MORTGAGE,65699.35,moving,NC,6.87,0,2,18,0,793.05,38.135000000000005,58,16,1
13500,60,8.0,273.73,A,5 years,MORTGAGE,127333.58,vacation,CA,7.14,1,0,5,0,36569.39,19.35,25,5,0
39000,60,21.62,1068.73,D,5 years,RENT,81048.51,credit_card,OH,10.06,0,0,8,1,20292.2,59.7,28,8,0
13000,60,19.34,339.66,B,6 years,RENT,77211.54,debt_consolidation,FL,10.71,2,1,20,0,9261.3,51.38,14,3,1
16000,60,16.93,397.04,A,1 year,RENT,48283.51,other,NY,26.74,0,1,5,0,4078.16,44.13,50,20,0
40000,36,18.81,1462.4,C,10+ years,MORTGAGE,28508.9,other,IL,25.8,0,0,11,0,4427.76,57.46,10,17,1
9500,36,12.26,316.72,G,8 years,MORTGAGE,53947.46,moving,OH,15.62,0,4,29,0,46505.13,6.51,57,7,1
20500,60,25.22,604.35,E,2 years,MORTGAGE,109458.86,credit_card,OH,29.84,0,2,11,0,19955.18,41.61,18,18,0
34000,60,13.55,783.21,D,8 years,MORTGAGE,27900.95,vacation,NC,13.29,0,0,4,1,6612.8,68.65,24,22,0
32000,60,21.29,870.94,A,7 years,RENT,35328.85,debt_consolidation,NC,10.63,0,0,26,0,2119.26,62.83,19,26,0
6000,60,15.08,142.99,E,< 1 year,MORTGAGE,63776.1,credit_card,TX,13.29,1,0,7,0,5267.56,71.36,22,10,0
14000,36,7.27,434.01,E,6 years,RENT,36595.21,other,PA,19.48,0,1,23,0,18279.15,68.69,33,4,0
19000,36,11.8,629.26,A,10+ years,MORTGAGE,40285.15,home_improvement,CA,10.77,1,2,16,0,5460.17,69.26,45,24,0
6500,36,29.14,272.88,A,5 years,RENT,48445.79,debt_consolidation,GA,23.71,0,0,15,1,11923.35,21.98,20,17,1
14500,36,10.17,469.03,C,8 years,RENT,30248.18,credit_card,CA,15.3,0,4,25,0,9951.57,42.47,58,27,1
3500,36,8.07,109.79,B,nan,RENT,36788.44,debt_consolidation,FL,18.34,3,1,5,0,1978.58,30.86,45,12,0
35500,36,12.63,1189.82,B,1 year,MORTGAGE,85111.2,vacation,IL,26.13,1,1,26,0,1339.48,63.89,20,2,0
22500,60,27.01,687.18,B,4 years,RENT,31142.08,credit_card,FL,13.29,0,0,14,1,1691.05,9.84,9,19,0
24000,36,13.0,808.65,C,4 years,RENT,26931.82,small_business,CA,9.44,0,1,4,1,200000.0,33.42,50,20,0
18500,60,15.73,447.23,D,1 year,MORTGAGE,43694.94,credit_card,IL,14.63,0,2,8,0,45196.22,56.06,31,17,0
22500,36,13.1,759.2,F,1 year,RENT,86333.91,debt_consolidation,PA,5.21,0,2,9,0,611.77,63.27,59,9,0
35000,60,29.73,1126.57,B,7 years,OWN,54259.81,credit_card,NC,15.23,1,0,18,0,21076.41,47.98,32,11,1
12000,36,30.0,509.42,D,8 years,MORTGAGE,47463.18,major_purchase,IL,17.12,0,2,24,0,23126.92,45.66,36,25,0
12000,36,17.33,429.81,D,< 1 year,MORTGAGE,61216.95,medical,MI,9.7,2,0,19,0,48722.02,44.53,10,19,0
18000,36,24.73,713.11,C,5 years,MORTGAGE,25012.88,debt_consolidation,CA,18.69,0,4,4,0,23352.23,45.63,5,22,0
35000,36,10.89,1144.03,F,5 years,RENT,76676.67,debt_consolidation,FL,8.81,0,0,19,0,1248.39,8.98,56,25,0
31000,36,14.67,1069.62,A,6 years,MORTGAGE,72527.24,debt_consolidation,IL,21.8,0,0,12,0,3046.18,34.77,47,6,0
19500,36,22.14,746.13,E,5 years,RENT,48793.18,debt_consolidation,GA,23.86,2,0,9,0,5681.89,9.58,15,28,1
26500,36,12.52,886.78,E,< 1 year,RENT,99008.63,home_improvement,GA,32.67,0,0,29,0,2165.97,59.67,12,3,1
1500,60,11.01,32.62,A,5 years,OTHER,34072.71,other,FL,14.15,2,5,22,0,13330.66,72.93,25,27,0
10000,60,28.09,311.9,C,3 years,RENT,105235.34,credit_card,NC,10.89,1,0,6,1,4907.09,11.01,46,1,0
32000,36,11.49,1055.08,C,< 1 year,MORTGAGE,64682.56,medical,FL,30.43,0,0,11,0,88778.29,33.83,18,22,0
34000,36,6.95,1049.04,B,9 years,RENT,50600.85,credit_card,NC,13.62,4,1,4,1,2158.13,11.98,29,7,0
12000,36,23.9,470.16,E,5 years,MORTGAGE,59282.13,credit_card,CA,12.41,1,1,27,0,8158.94,35.2,18,19,0
13500,36,11.46,444.92,D,2 years,OWN,56747.54,car,IL,9.5,0,0,21,0,100086.62,78.52,32,29,0
15500,36,16.53,549.0,A,3 years,MORTGAGE,110209.84,debt_consolidation,MI,31.07,0,0,26,0,5412.27,55.32,45,2,0
10000,36,8.23,314.43,F,7 years,MORTGAGE,34949.53,home_improvement,NY,22.85,0,4,23,0,2491.6,70.26,15,19,1
20000,36,7.18,619.19,A,7 years,RENT,40894.07,home_improvement,IL,22.52,1,1,28,0,18371.33,34.56,13,1,0
14500,36,16.78,515.38,C,2 years,MORTGAGE,100523.97,credit_card,MI,34.82,1,0,10,0,18855.05,25.58,23,3,1
37000,36,13.76,1260.26,C,10+ years,OWN,44454.99,credit_card,IL,13.28,2,5,16,1,2952.33,28.34,28,25,0
31000,60,17.9,785.51,A,3 years,MORTGAGE,93926.38,other,IL,30.08,5,0,21,0,4296.65,27.06,50,18,1
24500,36,29.16,1028.82,D,2 years,MORTGAGE,140044.85,home_improvement,CA,24.45,0,5,11,0,726.06,62.21,45,21,0
40000,36,15.48,1396.03,F,7 years,MORTGAGE,48976.82,other,MI,11.89,2,0,6,0,2977.15,12.04,25,14,1
7000,36,20.27,261.11,C,2 years,OWN,84177.35,credit_card,FL,16.25,2,1,28,0,3404.08,66.85,23,24,0
6000,60,7.89,121.34,C,9 years,RENT,33629.33,credit_card,CA,32.71,0,0,27,0,81918.74,77.53,46,3,0
20500,36,27.2,839.12,B,2 years,MORTGAGE,87322.78,credit_card,IL,9.25,1,2,16,0,9120.97,44.48,25,2,0
26000,60,25.24,766.8,E,5 years,MORTGAGE,66152.11,credit_card,IL,23.28,0,1,26,0,11648.39,67.87,45,25,0
35500,36,18.3,1288.76,F,2 years,RENT,75850.47,small_business,NC,5.23,3,1,13,0,4063.03,51.37,42,19,0
15500,60,9.99,329.25,B,4 years,MORTGAGE,43356.59,car,IL,30.85,0,4,19,0,20137.75,42.44,53,23,0
15500,36,15.94,544.47,E,3 years,RENT,26093.94,debt_consolidation,NC,9.58,0,0,24,0,3266.29,45.48,17,3,0
39500,36,12.79,1326.92,B,< 1 year,MORTGAGE,77005.03,debt_consolidation,FL,12.38,2,0,23,0,6818.83,53.47,26,2,0
27500,60,29.87,887.52,C,10+ years,OTHER,21339.14,debt_consolidation,GA,12.22,0,4,20,1,15603.37,24.23,6,29,1
4000,36,17.53,143.67,B,10+ years,OTHER,51089.01,debt_consolidation,PA,6.49,0,2,6,0,728.58,5.8,24,8,0
34000,36,15.84,1192.66,B,6 years,MORTGAGE,95854.91,credit_card,NC,16.28,0,0,26,1,15261.53,21.06,56,19,0
5500,36,9.64,176.54,E,5 years,MORTGAGE,65903.63,debt_consolidation,MI,17.83,0,0,15,0,5510.83,13.83,8,8,0
31000,36,11.36,1020.19,D,< 1 year,MORTGAGE,158604.87,major_purchase,OH,4.34,0,0,23,0,15709.78,64.23,37,27,0
19000,36,22.93,734.79,A,9 years,MORTGAGE,99962.92,home_improvement,NC,13.29,0,0,24,2,10127.0,82.62,56,16,0
8000,60,18.61,205.81,D,10+ years,RENT,43176.46,debt_consolidation,CA,10.76,0,1,2,0,2497.53,21.0,35,9,0
25500,36,14.27,874.88,C,3 years,RENT,60697.43,debt_consolidation,MI,15.14,3,1,28,0,3986.78,19.91,33,29,0
2500,60,12.78,56.6,D,8 years,MORTGAGE,58472.66,debt_consolidation,IL,28.89,0,1,16,0,5144.75,48.15,9,20,0
21500,36,10.42,697.99,C,6 years,MORTGAGE,27144.01,medical,NY,18.89,0,0,28,0,17094.33,35.98,8,8,0
34500,60,6.33,672.29,B,2 years,RENT,37414.01,car,GA,7.99,1,1,2,0,7001.39,35.34,56,13,0
5500,60,29.44,176.06,C,6 years,MORTGAGE,45234.69,home_improvement,NC,9.69,2,0,15,0,22193.72,65.64,7,6,0
11500,36,23.95,450.88,A,< 1 year,RENT,21631.15,credit_card,OH,26.86,0,0,7,0,91696.68,20.18,48,18,0
16000,36,28.23,663.81,B,4 years,RENT,61312.97,credit_card,IL,12.42,0,0,2,0,2966.11,40.59,38,25,1
38500,36,15.61,1346.14,A,< 1 year,MORTGAGE,52863.27,home_improvement,GA,4.98,0,1,15,0,44282.64,31.05,10,7,0
37000,60,26.8,1125.39,B,3 years,OWN,25940.3,credit_card,FL,3.34,2,3,3,0,1587.98,37.0,36,8,0
14500,60,11.78,320.93,A,1 year,RENT,73284.65,debt_consolidation,NC,20.86,0,0,18,0,6696.17,44.67,21,14,0
35000,36,17.99,1265.16,D,9 years,RENT,85642.45,credit_card,TX,25.43,0,0,27,1,23005.68,50.19,30,2,0
10000,36,10.46,324.84,E,1 year,MORTGAGE,67071.68,medical,TX,3.63,0,0,5,0,15329.62,24.11,24,10,0
39500,36,24.37,1557.38,D,5 years,RENT,50917.7,credit_card,MI,17.5,2,1,10,0,5001.85,42.57,48,1,0
24000,36,17.69,863.93,B,7 years,OWN,80476.55,other,OH,16.44,2,0,21,0,4110.99,57.96,48,25,0
12500,36,18.64,455.93,C,nan,MORTGAGE,84129.3,vacation,PA,15.25,0,1,28,0,468.14,82.82,48,24,0
28500,36,26.56,1156.8,D,nan,OWN,69821.82,home_improvement,GA,24.15,5,1,29,0,24976.28,74.18,20,5,1
6000,60,23.61,171.25,D,2 years,OWN,39643.96,credit_card,OH,3.32,0,0,20,0,6555.49,17.62,5,24,0
39000,36,29.17,1637.93,B,2 years,RENT,68754.7,debt_consolidation,MI,7.73,2,5,17,1,917.62,67.85,54,21,0
37500,36,15.43,1307.86,C,2 years,RENT,108851.55,debt_consolidation,OH,5.33,1,0,12,0,6049.93,7.25,53,15,0
27500,36,16.81,977.85,A,2 years,RENT,44430.68,home_improvement,NC,15.93,0,1,23,0,3534.68,28.19,35,19,0
30000,36,20.58,1123.79,D,8 years,RENT,170923.21,other,PA,10.39,2,0,18,1,3063.65,65.82,47,5,0
33000,36,16.61,1170.14,C,3 years,RENT,46036.26,credit_card,CA,18.47,1,0,2,0,7105.25,13.29,32,7,0
16500,36,15.78,578.3,A,6 years,MORTGAGE,60852.22,debt_consolidation,GA,0.17,0,0,16,0,55780.49,40.94,30,28,0
9500,36,13.84,323.95,C,1 year,RENT,42777.06,home_improvement,OH,4.48,0,2,3,1,12286.96,57.67,35,4,0
2500,60,25.88,74.67,D,6 years,RENT,66945.59,home_improvement,CA,25.87,0,0,3,0,1354.84,31.1,36,12,1
26000,60,18.57,668.32,A,6 years,MORTGAGE,25056.52,debt_consolidation,TX,15.93,1,1,7,0,18238.15,17.57,42,12,0
24000,36,20.38,896.58,B,3 years,MORTGAGE,45568.83,debt_consolidation,FL,7.48,0,2,28,0,15086.16,49.7,41,20,0
27500,36,10.5,893.82,C,3 years,MORTGAGE,34680.73,debt_consolidation,NY,9.0,0,2,10,0,1482.29,34.19,26,26,0
13000,36,11.67,429.74,G,4 years,OWN,64066.01,home_improvement,GA,13.29,2,0,19,0,17699.09,2.53,13,12,1
5500,60,13.82,127.46,B,< 1 year,MORTGAGE,98442.09,debt_consolidation,CA,13.37,0,1,6,0,22359.4,65.03,29,8,0
4000,36,16.9,142.41,D,5 years,RENT,82702.33,debt_consolidation,MI,11.78,0,3,24,0,17387.76,49.36,40,15,0
33000,36,6.58,1012.62,A,6 years,RENT,20000.0,debt_consolidation,CA,24.52,0,2,23,0,7146.27,74.33,51,4,0
10000,36,27.27,409.7,F,10+ years,RENT,166214.57,debt_consolidation,TX,6.48,0,1,9,0,124749.4,4.58,17,11,0
4000,60,27.64,123.68,B,nan,MORTGAGE,69399.85,other,NY,13.4,0,0,16,0,3602.61,51.77,45,22,0
23000,36,21.71,874.93,A,7 years,RENT,40609.22,credit_card,CA,13.35,0,1,15,0,1713.27,61.15,34,11,0
39500,36,13.24,1335.48,B,6 years,MORTGAGE,64767.81,major_purchase,TX,17.16,0,0,28,0,11594.11,41.72,41,16,0
19500,36,14.94,675.4,A,9 years,RENT,65388.06,medical,TX,32.63,1,1,4,0,2395.5,38.135000000000005,34,26,0
4000,60,23.48,113.87,A,< 1 year,RENT,42897.79,debt_consolidation,IL,2.1,0,0,22,1,47070.37,26.95,45,18,0
23500,36,12.51,786.27,C,nan,MORTGAGE,66102.27,home_improvement,NC,15.37,0,5,26,0,4095.72,14.69,17,6,0
34000,60,20.42,908.76,F,8 years,RENT,44190.44,debt_consolidation,TX,8.11,0,0,18,0,2430.23,69.86,47,15,0
38000,36,27.7,1565.66,C,< 1 year,MORTGAGE,48914.0,home_improvement,GA,12.59,0,0,24,1,2552.71,19.56,7,1,0
4500,36,15.56,157.23,D,7 years,MORTGAGE,42483.05,debt_consolidation,IL,25.13,0,0,26,0,3275.27,52.48,50,19,0
2000,36,19.88,74.2,D,< 1 year,RENT,29250.86,home_improvement,IL,17.65,0,0,16,0,7602.32,28.27,49,2,0
6500,60,28.25,203.36,A,7 years,OWN,64403.18,debt_consolidation,CA,6.63,0,0,23,0,24983.23,58.33,21,16,0
22000,36,13.84,750.2,B,< 1 year,MORTGAGE,80229.75,credit_card,GA,13.12,0,0,16,0,11270.86,38.135000000000005,5,21,0
4000,60,24.11,115.33,G,9 years,MORTGAGE,77454.18,debt_consolidation,PA,4.09,2,0,6,0,2666.31,41.5,15,25,1
24500,36,24.0,961.2,A,9 years,RENT,90216.05,major_purchase,NC,3.52,1,0,24,0,12839.82,66.6,8,9,0
23000,60,28.25,719.6,C,1 year,RENT,70415.6,debt_consolidation,OH,4.3,0,0,2,0,43636.1,38.42,49,27,0
13000,36,26.54,527.52,E,2 years,MORTGAGE,45873.24,moving,TX,21.02,0,0,14,0,2323.56,31.22,17,12,0
2500,36,23.85,97.89,B,9 years,OWN,91110.83,debt_consolidation,TX,13.39,3,1,5,0,29031.03,42.95,25,21,0
2500,36,21.09,94.3,G,10+ years,RENT,30370.93,credit_card,FL,13.29,0,3,12,0,52593.08,78.48,44,26,0
25500,60,11.41,559.66,C,3 years,RENT,38164.62,major_purchase,NC,10.78,0,1,17,0,7315.95,49.78,36,23,0
29500,60,21.93,813.58,E,< 1 year,MORTGAGE,36971.4,debt_consolidation,TX,24.97,0,0,18,0,28947.03,11.15,30,19,1
33000,36,12.27,1100.33,C,7 years,MORTGAGE,102747.32,debt_consolidation,IL,5.65,0,1,2,0,8248.34,62.57,55,21,0
34000,36,16.28,1200.04,B,6 years,MORTGAGE,95931.94,credit_card,OH,21.1,1,2,12,2,2167.65,32.54,5,7,0
14500,36,22.89,560.46,D,1 year,MORTGAGE,76393.48,major_purchase,GA,24.17,0,1,14,0,14447.03,57.13,25,11,0
38000,36,22.03,1451.83,F,8 years,RENT,102330.69,major_purchase,NY,13.61,0,0,28,0,1612.69,20.88,16,7,0
